City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
180,Harlingen,26.1906,-97.6961,50.0,53,90,9.22,US,2021-01-13 00:00:12
181,Havre-Saint-Pierre,50.2334,-63.5986,19.4,86,90,2.3,CA,2021-01-13 00:00:57
182,Tessalit,20.1986,1.0114,63.19,27,97,11.86,ML,2021-01-13 00:00:57
183,Port Lincoln,-34.7333,135.8667,64.9,61,98,1.01,AU,2021-01-13 00:00:57
184,Deming,32.2687,-107.7586,50.0,22,1,4.61,US,2021-01-13 00:00:38
185,Korla,41.7597,86.1469,15.58,87,20,2.44,CN,2021-01-13 00:00:47
186,Chicama,-7.8447,-79.1469,72.79,72,22,7.61,PE,2021-01-13 00:00:58
187,Yellowknife,62.456,-114.3525,5.0,92,40,3.44,CA,2021-01-12 23:56:42
188,Tiarei,-17.5333,-149.3333,84.2,61,75,5.75,PF,2021-01-13 00:00:59
189,Kasongo-Lunda,-6.4667,16.8167,70.25,79,100,1.25,CD,2021-01-13 00:00:59
190,Geraldton,-28.7667,114.6,71.6,53,0,20.71,AU,2021-01-13 00:00:34
191,Sangar,63.9242,127.4739,-41.6,79,99,5.75,RU,2021-01-13 00:01:00
192,Port Shepstone,-30.7414,30.455,73.72,84,52,3.22,ZA,2021-01-13 00:01:00
193,Masuguru,-11.3667,38.4167,72.14,96,96,2.86,TZ,2021-01-13 00:01:00
194,Tomatlan,19.9333,-105.25,77.16,50,74,4.56,MX,2021-01-13 00:01:00
195,Namatanai,-3.6667,152.4333,84.79,67,52,11.25,PG,2021-01-13 00:01:01
196,Astoria,46.1879,-123.8313,55.4,88,90,17.27,US,2021-01-13 00:01:01
197,Richards Bay,-28.783,32.0377,72.81,91,8,5.01,ZA,2021-01-13 00:01:01
198,Tarko-Sale,64.9225,77.785,0.59,93,99,14.54,RU,2021-01-13 00:01:01
199,Salalah,17.0151,54.0924,71.6,35,0,19.57,OM,2021-01-13 00:01:01
200,Buchanan,5.8808,-10.0467,77.0,94,75,7.49,LR,2021-01-13 00:01:02
201,Pfullendorf,47.9167,9.25,35.01,96,99,4.0,DE,2021-01-13 00:01:02
202,Saskylakh,71.9167,114.0833,-30.91,83,82,4.88,RU,2021-01-13 00:01:02
203,Nha Trang,12.25,109.1833,71.6,64,75,12.66,VN,2021-01-13 00:01:03
204,Afua,-0.1567,-50.3867,77.36,88,91,5.59,BR,2021-01-13 00:01:03
205,Saint-Joseph,-21.3667,55.6167,77.0,94,75,2.3,RE,2021-01-13 00:01:03
206,Camacha,33.0833,-16.3333,57.2,54,40,6.91,PT,2021-01-13 00:01:04
207,Ahipara,-35.1667,173.1667,70.97,83,19,8.37,NZ,2021-01-13 00:01:04
208,Kirensk,57.7853,108.1119,-27.47,83,99,3.58,RU,2021-01-13 00:01:04
